christians,lgbt,feminists,poor,welfare,conservs,liberals,unions,business,blacks
0,50,50,50,30,15,60,60,40,85
0,97,70,60,45,60,70,0,15,40
97,50,50,50,40,85,50,40,85,85
45,79,89,89,48,50,50,89,60,85
75,80,80,90,0,75,75,97,85,70
0,97,15,50,50,40,70,60,50,95
50,50,50,70,40,50,50,15,0,15
50,50,50,97,50,50,50,50,50,50
0,97,60,70,70,0,97,97,50,70
80,70,97,70,70,70,40,60,75,40
99,99,99,99,99,99,99,99,99,99
40,30,40,50,40,45,40,35,20,49
85,70,70,70,30,30,70,70,15,85
30,70,50,50,30,80,40,40,90,85
0,50,75,80,60,30,80,85,30,85
50,0,40,40,0,15,40,85,70,50
50,50,70,85,60,50,60,85,40,70
70,0,15,70,50,40,60,40,40,0
0,0,15,40,60,50,50,0,40,60
50,30,60,97,60,60,70,70,40,50
50,50,50,70,50,50,50,50,50,50
50,40,60,50,50,50,50,0,50,0
30,60,60,50,40,40,60,50,60,85
50,50,50,85,40,60,30,40,60,70
50,50,50,90,50,50,80,70,50,97
15,50,50,80,50,30,75,85,15,70
60,0,0,40,40,85,0,15,85,40
75,50,0,97,97,50,0,25,50,97
99,99,99,99,99,99,99,99,99,99
90,30,90,90,90,90,90,90,90,90
0,45,25,35,22,15,55,5,30,55
25,90,50,97,95,45,40,75,10,90
50,50,50,50,50,50,50,50,50,50
80,30,40,75,70,60,40,60,50,85
50,50,75,90,80,40,95,85,70,97
50,85,50,85,30,40,15,15,70,97
60,70,60,70,70,60,60,60,60,70
40,50,50,55,20,20,30,40,10,45
50,0,50,85,50,50,50,50,50,50
50,75,15,75,30,60,40,30,20,70
50,50,50,50,50,50,60,85,15,60
50,50,0,50,50,50,15,15,70,50
60,70,85,60,50,85,50,60,70,60
85,85,97,85,50,60,60,70,40,85
99,99,99,99,99,99,99,99,99,99
30,60,85,65,55,15,95,65,0,65
99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99
50,50,40,50,50,40,0,0,50,50
99,99,99,99,99,99,99,99,99,99
40,50,40,70,50,60,30,40,40,70
50,75,70,90,85,65,90,85,60,95
0,50,50,85,50,50,50,50,50,97
50,0,30,50,50,60,40,65,35,70
85,0,0,50,70,15,15,40,50,60
80,0,0,80,50,97,12,0,65,80
50,50,10,50,40,85,0,5,85,40
95,40,40,85,70,90,30,85,60,50
0,97,0,25,0,0,0,0,0,0
0,85,60,60,50,15,85,70,15,60
45,60,30,45,30,40,50,50,35,70
40,0,0,49,50,51,0,0,86,31
85,50,70,85,70,40,70,60,40,85
10,97,95,97,90,50,95,80,80,97
40,50,15,50,30,30,15,15,60,40
45,50,45,70,50,50,50,65,30,45
0,0,10,50,0,30,5,5,10,10
50,30,35,75,70,30,70,55,30,60
15,79,15,60,60,60,51,0,50,50
85,40,50,70,40,50,30,0,50,60
40,70,70,85,75,45,80,60,55,95
50,50,50,70,50,50,50,50,50,50
50,50,50,60,40,70,50,40,60,70
99,99,99,99,99,99,99,99,99,99
50,70,50,60,15,50,45,0,30,70
70,40,70,85,40,85,40,70,40,70
5,80,40,80,50,30,50,50,10,50
99,15,30,60,30,40,30,0,40,15
70,50,70,85,50,50,70,70,65,90
99,99,99,99,99,99,99,99,99,50
97,0,50,97,85,70,60,97,85,60
50,50,50,60,10,60,0,0,60,50
90,15,80,75,75,50,50,90,20,75
40,30,35,70,80,40,30,55,50,50
30,50,40,30,25,45,45,45,30,50
10,85,90,60,40,15,90,60,40,90
25,75,60,50,30,30,55,45,40,60
99,99,99,99,99,97,0,0,60,70
50,60,85,97,85,85,50,85,70,97
60,0,70,80,0,60,60,97,60,85
70,50,60,85,60,40,70,50,40,70
50,60,60,60,60,50,50,50,40,85
15,0,15,30,15,60,15,40,40,50
50,97,60,97,50,50,70,50,40,97
40,97,50,60,50,60,70,60,40,70
99,99,99,99,99,99,99,99,99,99
65,50,15,55,23,80,21,45,70,70
99,99,99,99,99,99,99,99,99,99
60,50,50,85,60,70,50,40,30,70
99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99
0,50,0,60,60,50,70,35,50,97
25,85,35,50,40,45,40,30,25,85
60,60,35,50,50,10,60,60,50,97
99,99,99,99,99,99,99,99,99,99
15,60,70,70,60,50,60,60,40,85
0,75,75,50,50,0,0,70,0,50
75,0,0,97,15,97,0,0,97,97
80,40,10,40,25,85,0,5,95,5
75,50,50,50,20,45,45,40,59,50
15,40,60,85,60,15,97,70,30,70
50,40,50,70,40,60,40,70,40,70
0,0,15,70,70,0,70,99,60,85
97,0,85,85,60,60,70,85,85,95
90,50,60,60,60,50,50,50,50,97
90,50,97,50,75,60,80,85,75,80
70,50,50,60,50,70,15,85,0,50
60,40,40,97,40,97,40,97,40,70
99,99,99,99,99,99,99,99,99,99
50,70,50,60,40,50,50,60,60,75
85,15,40,65,40,85,5,33,85,50
15,85,65,85,50,40,85,90,30,70
85,40,50,60,40,70,30,15,70,40
97,50,50,97,60,50,50,80,70,50
30,60,70,70,70,30,60,70,0,85
70,60,70,70,70,60,60,60,50,70
99,99,99,99,99,99,99,99,99,99
50,50,50,85,50,50,50,50,50,97
55,30,60,70,50,50,55,60,50,40
50,97,50,50,50,50,50,50,15,40
97,0,50,95,0,15,75,95,40,65
70,0,40,90,90,70,50,50,50,60
30,50,50,60,40,30,70,70,15,85
0,75,97,50,50,15,60,55,25,70
85,70,85,60,70,40,80,70,40,90
50,15,60,40,60,60,70,60,60,50
40,0,30,50,50,50,50,30,50,99
0,97,50,97,97,0,90,97,40,6
0,15,0,15,15,0,85,30,0,50
50,85,50,97,70,50,50,50,50,97
0,70,60,60,15,50,70,0,40,40
40,0,0,15,0,50,0,0,30,30
0,0,30,80,30,0,40,30,0,0
0,30,20,50,50,50,80,30,60,50
0,60,65,40,0,0,60,30,15,50
0,90,60,90,90,0,90,90,0,50
85,0,0,50,50,85,0,50,50,15
0,70,75,70,60,15,85,70,15,60
50,20,30,80,50,80,0,15,50,50
15,50,70,50,50,40,50,50,40,60
20,50,40,60,55,35,55,51,30,60
50,50,60,60,50,97,30,50,30,70
30,85,40,85,70,50,50,50,30,99
50,15,40,50,30,50,50,15,40,50
0,30,10,50,20,67,26,15,65,45
97,0,50,50,30,97,30,60,50,40
85,50,85,70,70,60,40,50,15,97
60,50,70,85,50,60,60,50,70,50
0,95,85,80,70,30,90,80,15,85
0,70,85,60,50,20,95,90,30,70
50,50,30,60,30,40,30,0,40,50
34,43,34,43,34,34,34,43,34,50
65,90,95,95,80,85,85,45,90,85
5,70,60,80,50,35,80,65,20,80
85,65,60,80,75,50,50,75,75,89
50,50,50,50,30,60,0,0,50,30
40,70,60,60,50,50,50,50,60,70
85,40,60,85,60,70,40,85,80,80
60,50,15,60,50,70,30,70,70,60
70,0,0,97,30,80,40,50,97,50
50,50,50,60,40,40,50,50,40,50
15,70,50,70,40,70,0,0,40,85
99,99,99,99,99,99,99,99,99,99
40,50,50,15,0,50,0,30,60,40
40,50,40,70,40,40,30,40,40,50
0,97,75,97,75,25,90,97,20,85
60,0,40,40,15,60,0,0,40,30
70,0,50,60,50,60,50,80,60,50
50,50,60,50,30,60,40,30,30,70
80,70,65,75,75,80,69,89,85,70
50,50,40,80,70,85,0,0,85,70
60,30,70,70,40,70,30,60,40,50
99,99,99,99,99,99,99,99,99,99
85,0,0,60,30,85,40,15,85,40
50,50,15,50,50,50,50,50,50,50
20,97,70,97,90,4,80,3,40,80
10,10,20,80,35,20,10,25,15,30
60,5,30,50,15,90,0,10,75,50
50,90,50,97,97,50,70,30,60,97
85,60,97,70,85,85,97,85,85,85
50,97,50,97,97,50,50,50,50,80
15,50,15,50,50,40,30,60,30,99
0,10,0,50,50,0,0,0,50,50
0,60,70,70,60,15,85,85,0,70
50,97,97,97,70,97,70,97,70,60
0,75,75,75,71,10,75,65,0,75
60,85,70,97,60,60,30,40,60,97
97,15,60,50,50,50,50,30,50,97
50,15,40,70,70,30,85,97,30,85
50,50,50,60,60,60,40,50,70,50
15,85,50,85,15,60,50,0,0,50
70,50,50,60,40,70,30,50,60,70
50,50,50,50,50,50,50,50,60,80
50,15,40,50,40,50,50,60,30,15
0,0,0,50,50,50,0,50,0,50
97,0,3,50,30,50,0,10,50,60
99,99,99,99,99,99,99,99,99,99
15,50,50,50,50,60,15,40,60,50
2,95,45,50,45,40,50,30,12,65
99,99,99,30,0,99,99,60,15,40
0,50,40,50,50,40,30,30,50,70
85,50,50,85,60,97,0,50,85,50
70,85,60,70,50,70,60,85,60,85
0,50,50,50,50,30,60,50,30,70
15,50,40,50,50,40,30,15,70,50
85,30,50,70,40,60,50,60,15,40
85,40,40,85,70,70,40,50,70,85
50,97,50,50,50,50,60,50,60,85
30,50,50,25,30,70,30,30,70,40
50,50,50,50,15,50,50,50,50,50
99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99
0,80,60,90,85,15,80,80,15,97
2,87,60,75,35,30,70,56,40,30
0,50,50,60,40,30,50,30,40,50
85,70,85,70,70,70,60,85,70,60
50,40,50,50,50,70,50,60,50,70
60,50,60,70,70,50,50,60,40,85
50,0,50,50,99,50,50,0,50,70
99,99,99,99,99,99,99,99,99,99
60,80,80,80,80,80,70,80,60,85
30,50,50,50,40,50,50,50,70,70
20,40,60,50,0,30,15,60,0,0
99,30,40,60,60,85,15,60,85,70
0,85,85,90,50,10,85,90,15,75
2,70,50,75,60,40,45,10,40,30
40,50,40,50,30,50,40,30,30,50
15,50,50,50,50,15,60,40,50,50
90,55,70,97,85,65,60,97,70,97
99,99,99,99,99,99,99,99,99,99
95,30,0,80,90,97,0,0,50,70
60,30,30,50,40,60,25,40,70,50
50,50,50,70,30,60,60,50,60,50
85,50,13,40,0,97,0,0,90,97
40,50,60,70,30,60,0,40,30,70
0,15,0,60,15,50,80,0,0,60
97,0,50,30,0,50,50,50,0,70
15,97,97,97,30,30,97,97,30,85
0,0,0,0,0,0,0,0,0,40
70,50,60,85,30,85,15,30,40,85
50,50,30,50,50,15,60,60,50,50
46,46,36,65,25,50,25,30,55,50
50,0,50,85,40,0,0,50,50,85
50,70,85,70,70,70,60,70,50,85
40,97,40,50,70,50,50,15,60,50
70,0,15,15,30,40,0,0,15,60
15,70,85,97,70,40,50,50,50,97
50,50,70,75,45,60,40,25,30,50
99,60,60,85,60,70,99,70,70,60
85,60,15,97,40,85,0,30,85,70
70,50,40,60,40,50,30,40,70,50
85,50,50,70,60,50,50,60,50,85
85,50,85,97,97,60,50,70,50,50
80,30,30,50,30,75,15,15,60,40
50,0,97,97,85,50,50,50,50,85
50,97,40,55,40,30,60,40,45,80
20,70,55,84,60,50,50,75,2,70
30,50,60,50,40,70,15,70,60,40
97,30,20,65,25,97,15,25,97,97
85,0,50,85,15,70,60,50,60,85
50,50,50,50,50,50,50,50,50,50
15,50,30,50,50,25,40,85,40,50
50,50,0,40,15,97,0,97,50,85
99,99,99,99,99,99,99,99,99,99
50,30,40,60,30,50,50,40,15,30
0,5,0,30,30,80,0,0,75,40
50,60,65,60,30,10,50,40,40,70
50,60,50,85,60,50,70,60,70,97
15,85,60,70,70,70,40,40,70,50
50,50,60,30,20,50,50,90,30,70
50,50,40,80,40,50,50,50,40,70
85,15,15,60,50,85,0,15,85,85
50,40,50,60,50,50,50,50,60,95
15,70,50,97,15,30,70,60,0,70
0,50,10,70,50,70,0,10,50,50
40,85,70,85,85,55,75,85,60,70
50,50,40,40,40,40,50,70,50,50
0,90,90,85,40,0,90,90,15,70
80,0,40,70,60,97,15,30,85,70
70,97,97,97,97,70,70,97,70,97
35,50,45,50,45,35,50,90,10,50
97,0,50,70,40,50,0,0,70,30
40,70,50,40,40,60,50,30,50,70
0,70,97,97,50,50,50,0,60,97
70,60,30,85,70,85,30,60,50,70
5,50,50,50,59,15,97,97,35,50
70,20,60,40,20,70,55,95,20,35
97,0,97,85,85,60,40,60,40,60
85,40,40,50,50,70,0,50,50,97
99,75,99,80,40,50,0,99,30,65
15,60,70,70,70,30,85,70,40,70
12,70,45,85,60,46,65,38,40,80
30,20,10,90,5,50,80,50,80,70
0,85,50,85,85,0,85,85,15,85
99,99,99,99,99,99,99,99,99,99
99,99,99,60,40,99,99,60,99,60
50,50,50,97,85,50,50,97,50,85
30,50,30,50,15,40,30,40,15,30
40,50,50,50,50,40,75,60,40,50
0,85,70,60,40,60,60,40,70,70
50,50,40,50,60,85,15,40,85,97
99,99,99,99,99,99,99,99,99,99
85,30,50,85,70,30,40,60,40,85
70,50,60,70,85,60,50,70,85,80
60,50,50,50,50,70,0,0,50,70
15,50,15,50,50,30,50,50,50,50
50,40,50,60,50,50,50,50,50,60
60,50,50,50,50,60,30,20,60,50
85,0,0,85,30,97,0,85,95,95
60,60,40,40,40,50,60,60,70,40
99,99,99,0,0,0,0,0,0,50
70,25,40,50,10,90,10,30,60,50
50,50,50,50,50,0,0,0,0,50
97,15,60,97,85,50,70,50,50,97
97,0,0,97,70,97,0,0,97,85
70,50,40,70,30,85,15,15,85,97
50,0,50,97,15,50,50,0,0,40
50,50,50,70,50,50,60,60,15,97
50,50,40,55,35,35,55,85,45,55
60,70,60,50,45,75,55,55,30,45
60,40,60,60,50,50,50,50,70,50
20,50,40,80,30,40,30,10,10,70
15,15,15,15,97,15,15,15,15,15
60,60,40,85,0,50,40,50,50,50
50,15,40,70,60,70,50,40,70,70
85,60,70,60,70,70,60,97,70,70
50,0,25,60,40,75,15,0,15,50
90,97,90,80,0,50,0,0,60,85
30,65,60,60,35,70,30,40,60,75
0,60,50,60,20,60,40,0,50,85
60,50,50,65,65,60,55,15,70,71
50,50,35,50,10,80,1,1,80,30
0,0,0,0,0,30,30,0,60,25
99,99,99,99,99,99,99,99,99,99
50,0,50,50,50,50,50,50,50,70
95,0,0,75,10,97,0,0,75,97
50,15,15,60,30,70,0,0,70,50
40,50,50,50,50,50,50,50,50,70
60,30,30,70,40,70,40,40,40,50
50,85,70,85,40,50,60,70,15,70
0,90,82,70,55,15,85,75,2,85
60,40,50,50,60,50,85,0,85,50
85,50,15,75,30,70,0,0,30,75
70,50,70,97,70,40,60,70,40,97
60,15,15,70,40,70,0,0,0,40
80,40,40,50,0,30,97,15,10,70
40,50,20,50,50,75,38,50,60,70
50,50,30,85,40,85,15,30,70,50
25,80,75,60,45,60,35,50,65,75
97,0,0,65,0,97,0,0,0,15
50,50,50,60,50,50,50,50,40,50
0,97,50,50,50,10,30,60,0,50
45,60,45,65,65,60,55,55,15,65
85,97,85,97,60,70,85,60,60,80
15,70,65,60,60,45,55,10,15,70
15,60,15,97,50,30,0,40,30,50
50,50,50,50,50,50,50,50,40,50
40,50,50,50,0,50,50,50,70,50
60,50,0,85,40,85,0,0,85,40
30,50,50,70,70,60,50,40,85,70
97,97,50,97,97,50,50,0,0,50
99,99,99,99,99,99,99,99,99,99
97,50,85,97,97,50,60,97,70,97
0,75,30,40,35,30,80,70,25,40
15,0,40,60,40,60,70,60,60,70
30,50,50,50,50,30,50,50,30,75
50,85,60,50,50,50,60,50,30,97
50,50,50,50,50,50,50,50,50,99
90,30,20,60,40,60,5,30,65,85
0,75,40,60,55,40,55,40,40,80
60,40,50,60,60,70,40,70,40,30
99,0,50,70,85,50,50,65,40,50
85,15,40,85,50,85,0,0,60,60
50,50,50,15,0,50,50,50,70,50
99,99,99,99,99,99,99,99,99,0
50,50,15,50,50,50,0,70,50,40
10,50,70,70,50,30,85,90,30,50
30,40,40,60,40,60,40,30,40,50
50,40,50,70,30,85,30,50,40,40
97,30,40,85,30,70,30,15,70,85
40,60,50,70,70,50,70,50,50,85
50,70,60,70,60,60,60,60,60,70
50,40,50,50,40,50,50,15,50,70
60,70,40,85,40,50,50,40,85,60
60,30,50,97,70,50,50,50,30,97
55,15,30,50,30,65,15,40,60,55
50,60,60,70,50,60,50,70,70,85
50,97,50,70,50,50,50,70,40,70
50,50,50,50,50,50,50,45,50,50
40,0,30,40,15,60,40,60,40,60
50,0,50,60,0,50,50,15,50,30
99,99,99,99,99,99,99,99,99,99
10,65,80,70,70,15,90,80,5,85
50,15,15,97,40,80,15,50,50,60
40,60,40,40,40,50,50,60,50,50
99,99,99,99,99,99,99,99,99,99
30,50,60,80,60,0,0,30,0,97
50,70,50,75,70,50,50,40,30,50
0,85,90,70,60,20,75,60,50,80
75,48,70,67,40,46,75,80,45,70
30,97,50,60,50,50,50,40,30,97
80,30,30,60,30,70,30,30,70,80
10,70,97,99,70,30,55,85,15,85
60,50,0,97,30,50,50,50,15,54
70,85,50,85,85,85,0,15,85,97
99,99,99,99,99,99,99,99,99,99
40,65,50,65,40,45,65,50,30,70
60,50,30,85,10,30,60,60,70,60
70,85,70,70,70,60,60,60,50,97
99,99,99,99,99,99,99,99,99,99
50,0,35,40,50,50,50,60,30,50
0,40,40,60,60,10,60,60,60,80
70,40,60,40,40,97,0,0,70,60
70,50,50,60,40,50,50,50,40,60
50,40,50,50,30,50,40,50,30,40
60,15,15,70,15,60,15,0,70,30
50,50,50,97,70,70,70,97,70,85
99,99,99,99,99,99,99,99,99,97
40,50,15,50,30,60,0,15,70,60
99,99,99,99,99,99,99,99,99,99
45,45,40,50,40,40,45,35,40,50
0,30,15,95,40,50,50,85,60,80
99,99,99,99,99,99,99,99,99,99
15,85,90,85,50,20,90,70,30,70
85,85,30,60,85,50,50,15,50,50
30,50,60,97,50,50,15,60,50,97
40,50,50,50,50,40,70,85,40,97
0,97,97,85,30,0,97,97,50,70
0,95,0,97,95,0,95,50,0,90
50,60,60,60,30,85,15,60,85,70
2,60,50,80,70,10,20,20,30,40
0,85,90,85,50,0,97,85,0,85
50,50,50,60,40,50,40,0,50,50
97,0,50,97,85,85,40,50,85,85
50,50,50,60,50,50,40,50,50,97
0,70,60,70,40,30,80,60,10,50
99,99,99,99,99,99,99,99,99,99
50,30,50,75,15,50,50,50,55,80
30,60,60,75,50,60,30,35,80,70
85,50,85,50,40,50,70,30,0,97
30,60,60,50,50,40,40,30,40,50
85,0,0,70,0,97,5,0,85,40
15,70,55,96,60,17,77,80,20,50
60,55,65,60,70,55,60,60,65,15
40,97,80,80,65,40,80,75,40,90
30,15,30,50,15,60,0,30,40,40
50,50,60,85,40,70,60,50,40,50
50,50,50,50,50,50,50,50,50,50
50,60,50,50,40,50,30,30,40,70
70,0,40,70,70,40,30,70,15,50
0,40,40,50,30,60,20,40,50,50
30,50,45,57,53,40,40,25,45,50
85,0,50,85,70,50,50,97,30,60
0,60,50,85,50,60,60,50,40,90
60,60,40,70,30,70,15,15,60,70
99,99,99,99,99,99,99,99,99,99
65,60,60,60,5,80,25,30,70,43
0,85,50,97,50,30,50,50,30,70
50,50,50,70,70,50,50,50,50,85
60,0,30,80,30,40,40,50,30,97
50,97,50,97,97,0,97,50,0,97
0,50,70,70,30,40,40,97,40,40
40,85,65,65,45,20,25,50,30,97
35,50,35,85,60,50,35,35,50,85
50,50,50,60,15,65,15,40,15,40
50,95,90,80,0,80,85,50,70,50
0,50,30,50,50,50,50,70,20,50
0,97,50,85,50,0,65,50,0,75
97,50,85,97,40,97,0,0,97,70
15,50,50,65,65,0,75,75,0,70
50,15,50,85,50,50,60,97,40,50
95,10,40,80,45,95,0,0,85,70
40,30,15,60,60,40,60,70,30,70
0,50,0,50,0,0,0,0,0,97
0,97,80,80,50,40,70,50,0,70
70,50,70,70,60,70,60,85,60,60
50,50,35,70,0,50,25,20,50,50
50,50,50,50,40,50,80,0,50,75
0,50,85,50,50,30,60,30,40,60
40,90,60,30,20,0,80,40,20,57
0,90,60,67,40,0,97,97,5,45
0,50,50,0,0,0,30,85,50,40
99,99,99,99,99,99,99,99,50,97
50,50,50,60,50,50,50,50,50,60
15,85,60,50,40,15,85,50,40,60
55,1,45,80,50,45,55,90,5,70
97,50,50,97,80,50,50,50,50,85
50,60,60,85,15,40,60,30,0,85
40,15,0,60,60,0,40,85,70,85
85,0,30,40,0,97,0,15,70,50
15,30,40,70,60,70,30,40,70,70
70,40,60,80,60,40,60,80,30,50
99,99,99,99,99,99,99,99,99,99
0,97,97,97,97,40,85,70,30,97
60,50,70,40,30,70,40,60,70,50
0,70,70,70,50,40,70,50,15,80
85,0,30,50,40,97,15,40,60,70
99,99,99,99,99,99,99,99,99,0
50,50,40,85,70,85,60,40,50,70
15,80,80,80,80,20,90,80,15,75
50,50,59,54,29,50,50,54,45,50
15,85,15,50,40,70,15,30,70,50
85,0,60,85,30,85,0,60,40,60
0,97,0,97,75,50,0,50,50,25
60,50,60,50,40,50,70,60,60,50
50,50,55,50,50,45,40,65,50,50
99,50,50,75,60,50,99,50,75,50
50,15,50,15,10,15,50,50,10,50
70,50,30,70,70,85,15,85,85,97
90,50,30,75,40,80,30,30,70,70
50,0,50,0,0,0,50,85,0,60
70,70,70,60,60,85,60,30,60,70
99,99,99,99,99,99,99,99,99,99
50,85,50,97,70,50,50,85,40,97
0,90,50,50,50,15,55,50,40,50
40,0,0,70,40,50,0,0,97,40
50,50,50,50,15,50,50,50,50,60
55,50,10,50,50,55,10,0,60,70
85,40,60,85,60,70,40,40,70,70
0,97,97,97,60,0,85,85,50,97
40,80,0,60,5,85,0,0,80,50
40,70,50,60,60,50,50,60,15,50
30,40,60,60,50,60,50,30,15,50
50,50,45,70,45,35,55,75,41,80
40,0,30,70,30,50,50,30,30,50
50,90,50,50,80,50,50,50,60,97
50,50,40,70,30,97,0,0,85,30
40,50,60,70,70,40,70,70,15,97
97,0,15,50,15,97,0,30,50,50
0,70,70,50,15,60,15,30,15,50
1,90,10,50,50,0,85,50,0,70
50,60,50,40,40,40,40,0,60,75
40,97,85,70,70,15,85,70,30,85
50,50,50,50,40,50,50,50,50,40
0,50,0,97,60,15,0,0,0,60
50,50,50,50,50,50,50,50,50,70
15,50,60,40,40,15,70,50,15,60
15,65,60,65,50,50,65,45,50,60
40,75,40,60,25,60,40,40,60,85
85,0,85,40,70,70,85,60,97,97
99,99,99,99,99,99,99,99,99,99
85,70,15,70,70,97,30,30,97,70
85,30,15,97,15,85,0,15,70,60
70,15,0,60,50,85,0,15,80,40
60,50,50,50,40,60,30,15,50,50
40,50,60,60,40,30,70,40,70,70
50,50,50,85,70,50,50,50,50,97
40,50,50,97,85,60,70,70,40,97
50,0,20,50,20,50,0,10,10,50
50,50,70,90,60,97,70,70,85,85
15,70,60,85,70,40,60,30,50,70
60,40,40,85,40,70,40,30,85,85
97,0,0,0,0,50,0,97,97,97
99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99
50,50,50,50,50,50,50,50,50,50
0,50,50,97,97,97,50,0,0,95
30,50,60,50,50,50,60,50,40,50
85,50,30,70,40,70,30,30,40,50
97,50,75,55,80,45,80,60,45,97
0,97,85,97,50,50,85,97,85,85
15,85,60,60,60,15,70,70,50,70
45,65,40,35,15,65,65,50,55,80
0,50,60,97,50,30,60,30,50,97
50,60,50,50,30,50,50,97,40,50
85,70,50,70,50,50,60,70,50,85
99,99,99,99,99,99,99,99,99,99
0,0,50,50,50,50,50,30,50,50
50,50,50,85,50,50,60,15,85,85
60,50,60,60,60,50,60,85,60,80
99,99,99,99,99,99,99,99,99,99
97,0,80,90,0,50,40,97,30,0
0,65,65,60,50,30,50,50,15,70
40,50,40,60,60,70,40,40,40,85
99,99,99,99,99,99,99,99,99,99
90,0,0,85,2,95,0,0,85,97
15,80,70,95,85,40,85,80,50,90
70,0,50,70,15,60,60,30,70,60
97,0,15,85,50,85,0,30,30,50
97,85,97,97,85,75,60,90,75,85
50,97,97,97,60,50,97,97,50,70
85,60,50,85,85,60,60,85,60,85
0,15,30,70,15,15,0,15,60,50
70,30,50,50,30,70,40,50,50,50
0,90,65,85,80,30,65,10,50,95
50,0,40,40,30,80,0,60,70,40
15,60,70,85,60,30,70,50,30,60
70,85,70,70,85,70,70,35,55,97
30,20,30,40,0,50,0,10,60,50
60,40,30,60,50,40,60,40,40,50
50,80,50,80,80,50,40,80,40,97
60,50,60,60,50,50,50,50,50,60
0,85,40,60,50,30,60,60,15,50
50,0,15,50,15,70,0,0,60,50
80,50,85,85,40,50,70,97,50,85
50,50,50,70,50,50,50,70,50,70
15,60,70,70,70,15,85,97,30,40
60,30,40,60,40,85,15,30,40,40
97,30,35,97,80,97,15,65,60,75
30,85,60,60,15,85,50,15,85,60
65,85,55,85,30,90,15,20,85,85
99,99,99,99,99,99,99,99,99,99
60,50,60,70,75,80,50,70,80,65
70,80,60,80,80,30,97,80,30,97
99,99,99,99,99,99,99,99,99,99
15,70,85,50,30,15,85,60,30,50
50,80,50,80,70,45,80,60,65,70
97,0,30,85,50,60,0,50,50,40
97,30,40,85,60,85,40,15,30,99
99,99,99,99,99,99,99,99,99,99
30,50,50,40,15,65,15,20,65,40
40,60,60,60,60,40,40,50,40,15
97,80,20,60,20,90,40,1,90,75
50,60,15,97,97,15,60,50,15,90
40,50,50,60,30,90,15,0,80,90
40,40,40,60,50,70,20,30,40,70
60,50,15,70,60,85,30,30,70,50
0,75,70,60,40,70,60,40,40,70
50,60,50,60,40,60,30,40,60,60
40,70,30,70,30,70,15,15,85,50
15,70,85,70,50,40,70,60,30,50
0,85,85,40,0,0,0,30,50,85
60,85,70,80,70,30,60,60,15,75
97,80,75,90,50,50,80,78,50,75
50,50,50,97,70,50,50,50,50,85
0,0,0,97,97,50,50,60,50,97
60,70,70,70,70,50,70,60,50,90
30,50,30,60,60,50,40,40,50,40
0,97,70,97,97,30,50,30,40,97
50,50,50,60,30,50,50,50,50,76
85,60,15,60,60,85,0,15,60,60
97,0,50,97,50,50,50,50,15,60
70,50,70,85,40,70,70,40,15,70
40,60,50,15,0,70,0,50,50,30
50,50,50,50,50,50,50,40,20,50
0,0,0,0,0,0,0,0,0,0
0,70,60,85,50,0,70,85,40,85
20,0,15,50,15,70,0,40,90,60
40,15,60,15,15,70,60,15,85,60
0,97,80,97,97,10,60,50,30,85
40,50,60,70,30,50,50,0,50,50
85,0,50,85,60,97,15,30,70,70
90,49,40,97,7,70,15,45,75,97
97,0,15,70,40,97,0,50,40,60
99,99,99,99,99,99,99,99,99,99
60,97,90,80,90,30,70,97,60,75
50,40,60,90,70,50,50,70,40,90
99,50,85,97,15,0,90,97,15,55
40,70,70,60,40,60,60,50,70,70
60,50,60,40,30,40,60,15,15,70
50,50,50,50,50,70,0,50,60,50
50,50,3,97,97,2,65,50,17,97
50,60,40,60,40,40,60,40,50,60
0,0,50,60,50,50,50,30,30,65
97,0,0,50,0,97,0,0,97,20
97,40,1,90,55,97,1,1,97,97
40,15,50,50,30,40,50,30,40,85
40,30,50,40,40,70,40,20,50,50
99,99,99,99,99,99,99,99,99,99
70,50,50,60,30,60,40,60,90,90
60,70,50,70,70,85,0,70,85,30
40,75,40,80,70,50,50,50,40,97
50,50,50,97,0,50,50,97,50,85
70,70,70,70,60,70,50,60,50,85
50,0,50,50,50,50,50,50,50,50
55,15,55,55,40,55,40,40,50,65
60,40,40,50,60,60,30,40,15,40
60,80,65,85,45,90,30,50,40,45
50,50,35,97,80,50,80,95,30,90
15,85,65,65,30,70,40,5,70,35
85,50,50,97,40,50,50,97,50,60
40,50,60,40,40,50,30,85,50,50
50,50,50,50,50,50,50,85,50,97
0,97,97,90,80,0,97,90,0,70
50,50,0,50,50,90,0,0,70,50
50,15,70,97,50,70,60,85,70,70
50,0,50,97,70,0,70,85,85,97
0,70,40,30,30,20,60,40,40,50
50,70,85,97,50,40,85,70,97,97
50,50,50,97,70,97,0,0,60,97
97,30,50,85,60,85,0,15,60,97
50,50,60,60,30,85,30,15,70,40
50,70,15,50,30,70,60,0,40,85
15,50,50,85,15,50,30,85,15,40
99,50,85,97,60,85,99,85,85,97
99,99,99,99,99,99,99,99,99,99
70,50,70,50,30,70,15,60,60,60
50,65,30,86,65,75,60,60,70,70
