"id","country","age","gender","ses","religion","married","education","IGF01","IGF02","IGF03","IGF04","IGI01","IGI02","IGI03","IGI04","OGF01","OGF02","OGF03","OGF04","OGI01","OGI02","OGI03","OGI04","leadership01","leadership02","leadership03","leadership04","leadership05","leadership06","empathic_concern_01","empathic_concern_02","empathic_concern_03","perspective_taking_01","perspective_taking_02","perspective_taking_03","perspective_taking_04","history_discrimination","fight_outgroup","og_host_01","og_host_02","og_coop_01","og_coop_02","NegativeToPositive","HostileToFriendly","SuspiciousToTrusting","ContemptToRespect","ThreatenedToRelaxed","IGFusion","IGIdentification","OGFusion","OGIdentification"
"PAK160","Pakistan",50,"Female","Upper middle","Muslim: Sunni","Married","Masters or above",7,7,7,7,7,7,7,7,5,5,5,5,2,7,5,6,7,7,7,7,2,2,7,7,7,7,5,7,7,6,1,5,3,7,7,6,6,3,6,4,7,7,5,5
"PAK161","Pakistan",20,"Female","Middle","Muslim: Sunni","Unmarried","Bachelors",6,5,6,5,6,6,5,5,2,1,2,1,1,2,3,1,7,5,6,2,3,1,5,5,7,6,2,6,3,6,4,4,5,2,4,6,5,6,5,5,5.5,5.33333333333333,1.5,1.33333333333333
"PAK162","Pakistan",24,"Female","Middle","Muslim: Sunni","Other","Masters or above",6,4,4,6,6,6,6,6,6,4,4,4,2,6,4,6,1,1,1,1,4,1,6,7,6,6,6,6,3,4,1,4,4,6,5,5,6,6,7,5,5,4.66666666666667,4.5,4
"PAK163","Pakistan",53,"Female","Middle","Muslim: Sunni","Married","Bachelors",6,6,6,5,6,6,6,6,1,1,1,1,1,1,1,1,1,1,5,4,5,4,6,6,6,6,6,6,5,6,5,6,5,1,6,4,4,4,4,4,5.75,5.66666666666667,1,1
"PAK164","Pakistan",32,"Female","Lower middle","Muslim: Sunni","Married","Bachelors",7,7,5,5,5,7,5,7,1,1,1,1,1,1,1,1,2,4,4,5,3,2,3,7,7,6,5,5,5,7,2,7,7,2,2,4,4,4,4,4,6,5.66666666666667,1,1
"PAK165","Pakistan",28,"Female","Middle","Muslim: Sunni","Married","Masters or above",5,4,5,5,5,6,6,6,5,5,3,2,2,5,4,5,6,6,5,2,5,3,7,6,7,5,5,5,5,6,1,2,2,5,5,4,6,6,6,7,4.75,4.66666666666667,3.75,3.33333333333333
"PAK166","Pakistan",26,"Female","Middle","Muslim: Sunni","Unmarried","Masters or above",2,2,3,3,6,3,4,5,5,4,4,5,2,1,2,1,7,3,4,7,3,4,6,4,7,5,4,6,7,3,1,4,3,6,4,5,6,5,4,5,2.5,2.66666666666667,4.5,4.33333333333333
"PAK167","Pakistan",20,"Female","Middle","Muslim: Sunni","Unmarried","Bachelors",6,7,6,7,7,7,7,7,7,2,2,1,1,1,1,1,7,6,7,2,4,1,7,7,5,2,6,4,4,6,4,6,6,2,4,2,5,3,3,5,6.5,6.66666666666667,3,1.66666666666667
"PAK168","Pakistan",50,"Female","Upper middle","Muslim: Sunni","Married","Masters or above",7,7,7,7,6,7,7,7,5,5,5,6,2,7,5,6,7,7,7,7,2,2,7,7,7,7,5,4,7,6,1,5,3,7,7,6,6,3,6,4,7,7,5.25,5.33333333333333
"PAK169","Pakistan",42,"Female","Middle","Muslim: Sunni","Married","High school or less",6,6,6,7,7,7,7,7,7,3,2,2,2,3,3,2,6,6,5,1,4,1,7,7,7,6,6,5,6,4,2,3,4,5,4,5,5,5,5,5,6.25,6.33333333333333,3.5,2.33333333333333
"PAK171","Pakistan",40,"Female","Middle","Muslim: Sunni","Married","Masters or above",7,7,7,7,7,6,7,7,5,1,1,1,1,1,1,1,7,7,7,2,4,1,6,7,7,7,7,7,7,7,2,5,2,3,4,4,3,5,5,4,7,7,2,1
"PAK172","Pakistan",34,"Female","Middle","Muslim: Sunni","Married","High school or less",6,6,6,6,7,7,7,7,2,2,2,2,1,2,2,2,6,6,6,3,2,2,7,7,7,6,6,6,6,5,2,5,6,1,5,3,4,4,4,4,6,6,2,2
"PAK173","Pakistan",25,"Female","Middle","Muslim: Sunni","Unmarried","Masters or above",6,6,7,5,6,5,6,6,1,2,5,2,2,6,7,6,6,7,7,2,4,1,6,5,7,5,6,6,5,4,7,5,6,6,7,4,3,3,7,3,6,6,2.5,3
"PAK174","Pakistan",26,"Female","Middle","Muslim: Sunni","Other","Masters or above",6,6,7,6,6,5,6,6,5,2,2,1,1,2,2,4,7,7,7,2,3,1,7,7,7,6,6,7,6,6,1,4,5,7,7,4,3,3,7,3,6.25,6.33333333333333,2.5,1.66666666666667
"PAK175","Pakistan",28,"Female","Middle","Muslim: Sunni","Other","Masters or above",7,7,7,7,7,7,7,5,4,1,1,1,1,6,1,1,7,7,7,5,5,5,7,5,7,7,7,7,7,5,1,1,1,5,4,4,4,4,4,4,7,7,1.75,1
"PAK176","Pakistan",26,"Female","Middle","Muslim: Sunni","Married","Masters or above",5,7,7,6,6,6,6,7,3,2,4,3,3,2,3,3,7,6,5,4,5,3,6,3,7,7,6,6,6,3,3,2,2,3,2,5,6,6,6,7,6.25,6.66666666666667,3,3
"PAK177","Pakistan",38,"Female","Middle","Muslim: Sunni","Married","Masters or above",7,6,5,5,5,6,6,6,4,4,3,3,3,3,3,4,5,5,5,5,6,5,5,6,5,5,5,5,5,4,4,4,4,4,4,4,4,5,4,4,5.75,5.33333333333333,3.5,3.33333333333333
"PAK178","Pakistan",20,"Female","Middle","Muslim: Sunni","Married","Masters or above",7,7,6,6,7,4,5,5,3,5,2,2,2,3,2,2,6,5,6,3,6,4,6,6,6,4,5,1,5,4,4,7,6,2,6,1,6,3,2,6,6.5,6.33333333333333,3,3
"PAK179","Pakistan",19,"Female","Middle","Muslim: Sunni","Unmarried","High school or less",3,2,1,6,6,6,6,6,4,2,2,2,2,2,2,2,6,7,7,2,1,1,7,7,7,7,7,7,7,2,1,2,5,7,7,6,7,6,7,7,3,3,2.5,2
"PAK180","Pakistan",26,"Female","Middle","Muslim: Sunni","Unmarried","Masters or above",7,5,5,4,7,6,7,7,4,1,2,2,1,2,2,2,7,7,7,1,4,1,7,7,6,6,6,7,7,2,1,1,1,7,7,6,6,6,6,6,5.25,4.66666666666667,2.25,1.66666666666667
"PAK181","Pakistan",38,"Female","Middle","Muslim: Sunni","Married","Masters or above",7,6,5,5,5,6,6,6,4,4,3,3,3,3,3,4,6,5,5,5,6,5,5,6,5,5,5,5,5,4,4,4,4,4,4,4,4,5,4,4,5.75,5.33333333333333,3.5,3.33333333333333
"PAK182","Pakistan",22,"Female","Middle","Muslim: Sunni","Unmarried","Bachelors",6,5,6,6,6,6,6,7,6,5,4,3,1,1,1,1,6,4,6,3,6,3,7,7,7,7,6,7,6,5,1,3,4,4,4,6,5,6,5,5,5.75,5.66666666666667,4.5,4
"PAK183","Pakistan",28,"Female","Upper middle","Muslim: Sunni","Unmarried","Masters or above",6,5,5,5,6,5,5,4,5,5,4,4,4,4,4,4,7,7,7,2,6,1,6,7,6,6,6,6,6,5,2,4,4,4,4,4,4,3,5,4,5.25,5,4.5,4.33333333333333
"PAK184","Pakistan",42,"Female","Middle","Muslim: Sunni","Married","High school or less",6,6,6,7,7,7,7,7,7,3,2,2,2,3,3,2,7,6,7,1,4,1,5,7,5,5,6,5,6,4,2,3,4,5,4,5,5,5,5,5,6.25,6.33333333333333,3.5,2.33333333333333
"PAK185","Pakistan",21,"Female","Upper middle","Muslim: Sunni","Unmarried","Bachelors",6,4,4,6,6,6,6,6,6,4,4,6,4,5,5,4,7,5,7,3,5,3,6,6,6,6,6,6,6,4,1,4,4,6,6,7,7,6,7,7,5,4.66666666666667,5,4.66666666666667
"PAK186","Pakistan",23,"Female","Middle","Muslim: Sunni","Unmarried","Masters or above",5,6,6,6,5,5,5,5,3,3,3,3,3,5,4,4,6,6,7,2,2,2,5,6,4,5,6,6,6,4,4,4,4,6,6,4,4,4,4,4,5.75,6,3,3
"PAK187","Pakistan",52,"Female","Middle","Muslim: Sunni","Married","High school or less",6,6,6,6,7,7,7,6,4,3,5,5,2,5,3,4,7,6,6,2,2,2,6,5,5,5,4,4,4,4,4,4,5,6,6,5,5,3,6,3,6,6,4.25,4.33333333333333
"PAK188","Pakistan",24,"Female","Upper middle","Muslim: Sunni","Unmarried","Masters or above",6,6,6,6,7,7,6,1,3,4,4,7,4,1,1,4,7,7,7,7,7,3,7,6,7,7,7,7,7,3,2,3,2,7,6,4,5,5,5,4,6,6,4.5,5
"PAK189","Pakistan",45,"Female","Middle","Muslim: Sunni","Married","Masters or above",5,6,6,6,5,5,5,5,3,3,3,3,3,5,4,4,7,7,7,2,2,2,5,6,4,5,6,6,6,4,4,4,4,6,6,4,4,4,4,4,5.75,6,3,3
"PAK190","Pakistan",19,"Male","Upper middle","Muslim: Shia","Unmarried","High school or less",7,7,7,7,7,7,7,7,4,4,4,5,4,3,3,4,7,6,7,4,6,2,7,7,5,7,6,5,5,5,1,4,4,7,7,6,7,5,7,6,7,7,4.25,4.33333333333333
"PAK191","Pakistan",50,"Male","Middle","Muslim: Shia","Married","Masters or above",6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,1,2,1,5,6,6,6,6,7,4,3,1,1,3,4,4,4,5,4,5,5,5.75,5.66666666666667,6,6
"PAK192","Pakistan",60,"Male","Upper middle","Muslim: Shia","Married","Bachelors",7,7,7,7,7,7,7,7,3,2,4,1,1,1,1,1,7,7,7,4,3,3,,6,7,5,5,7,6,7,2,4,7,7,6,2,3,1,1,2,7,7,2.5,2.33333333333333
"PAK193","Pakistan",30,"Male","Middle","Muslim: Shia","Married","High school or less",6,6,6,6,7,7,7,5,5,5,5,5,2,6,4,5,6,6,6,1,4,4,7,7,7,6,6,6,6,4,1,2,2,7,7,7,7,7,7,7,6,6,5,5
"PAK194","Pakistan",20,"Male","Middle","Muslim: Shia","Unmarried","Masters or above",6,6,5,7,1,3,2,4,2,2,4,5,1,2,3,4,6,4,6,2,2,2,6,6,7,4,5,6,5,6,2,6,5,5,4,3,4,1,1,3,6,6,3.25,3.66666666666667
"PAK195","Pakistan",65,"Male","Middle","Muslim: Shia","Married","High school or less",7,7,6,5,6,7,6,6,6,6,2,1,5,7,2,1,7,5,6,1,2,6,6,6,5,6,5,7,6,5,5,5,6,5,4,4,4,2,3,3,6.25,6,3.75,3
"PAK196","Pakistan",34,"Male","Middle","Muslim: Shia","Married","High school or less",7,7,7,7,7,7,7,5,4,4,4,4,2,5,5,5,6,6,5,5,3,5,7,7,7,6,6,6,6,5,1,5,2,5,6,6,7,7,7,7,7,7,4,4
"PAK197","Pakistan",66,"Male","Middle","Muslim: Shia","Married","High school or less",7,7,7,7,7,7,7,7,5,5,5,5,1,5,4,5,7,7,6,6,2,1,7,7,7,6,6,6,6,7,1,6,5,7,7,4,6,5,6,6,7,7,5,5
"PAK198","Pakistan",30,"Male","Middle","Muslim: Shia","Married","Masters or above",7,7,7,7,7,7,7,7,5,5,5,5,1,6,5,5,7,7,7,1,2,2,7,7,7,6,6,6,6,3,1,3,5,7,7,6,6,3,6,3,7,7,5,5
"PAK199","Pakistan",60,"Male","Middle","Muslim: Shia","Married","High school or less",7,7,7,7,7,7,7,7,5,5,5,5,1,6,5,6,6,6,6,1,3,3,7,7,7,5,5,5,5,5,1,2,2,7,7,7,7,7,7,7,7,7,5,5
"PAK200","Pakistan",31,"Male","Middle","Muslim: Shia","Married","Masters or above",6,2,2,6,6,6,6,5,6,6,5,5,5,6,5,6,7,7,7,3,7,3,6,6,7,6,5,6,6,7,2,6,5,6,6,6,6,6,7,6,4,3.33333333333333,5.5,5.33333333333333
"PAK201","Pakistan",54,"Male","Middle","Muslim: Shia","Married","High school or less",6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,7,7,7,2,2,2,7,7,7,6,6,5,5,5,1,5,5,6,6,4,5,2,5,3,6,6,2,2
"PAK202","Pakistan",43,"Male","Lower middle","Muslim: Shia","Married","High school or less",7,7,7,7,7,7,7,1,3,4,4,4,5,2,4,7,6,6,6,2,3,3,6,7,5,6,5,4,4,4,6,4,1,7,6,6,6,6,2,2,7,7,3.75,4
"PAK203","Pakistan",65,"Male","Middle","Muslim: Shia","Married","High school or less",7,7,7,7,6,7,7,7,4,4,4,4,4,4,3,4,7,7,7,2,2,2,6,7,7,7,7,5,6,1,1,1,1,7,7,6,6,6,7,7,7,7,4,4
"PAK204","Pakistan",52,"Male","Middle","Muslim: Shia","Married","High school or less",7,7,7,7,7,7,7,7,2,2,2,2,2,3,2,2,6,6,6,2,1,1,7,6,7,5,5,5,5,4,1,4,4,5,5,6,6,6,6,6,7,7,2,2
"PAK205","Pakistan",24,"Male","Middle","Muslim: Shia","Married","Bachelors",7,7,7,7,7,6,6,7,7,6,7,7,6,6,7,7,6,3,6,1,1,1,7,7,7,7,4,7,1,5,1,1,1,7,7,7,7,5,7,7,7,7,6.75,6.66666666666667
"PAK206","Pakistan",45,"Male","Middle","Muslim: Shia","Married","Masters or above",6,6,7,7,7,7,6,6,7,3,1,1,7,7,6,1,7,5,6,6,7,5,6,7,7,6,6,7,6,6,1,6,5,1,4,4,4,1,4,3,6.5,6.66666666666667,3,1.66666666666667
"PAK207","Pakistan",29,"Male","Upper middle","Muslim: Shia","Married","Bachelors",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,2,2,4,6,6,7,7,7,7,4,2,2,2,4,5,4,5,6,7,2,7,7,7,7
"PAK208","Pakistan",20,"Male","Middle","Muslim: Shia","Unmarried","Masters or above",2,6,3,7,6,3,5,5,3,2,2,2,2,2,2,3,2,3,5,3,1,6,3,6,6,6,6,6,5,3,2,2,2,5,5,7,7,5,7,7,4.5,5.33333333333333,2.25,2
"PAK209","Pakistan",58,"Male","Upper","Muslim: Shia","Married","Masters or above",7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,7,6,6,2,6,4,7,1,7,7,6,5,4,4,1,4,4,7,7,5,6,3,5,3,7,7,4,4
"PAK210","Pakistan",52,"Male","Upper middle","Muslim: Shia","Married","Masters or above",7,7,7,7,7,7,7,7,7,4,1,1,1,1,1,5,7,7,4,4,3,3,6,3,7,7,7,7,7,4,1,4,4,7,7,7,4,5,4,3,7,7,3.25,2
"PAK211","Pakistan",69,"Male","Upper","Muslim: Shia","Married","Masters or above",7,7,7,7,7,6,6,5,4,4,4,5,4,3,3,3,7,6,6,3,2,2,7,6,7,7,7,7,7,6,1,4,4,6,6,6,6,6,7,6,7,7,4.25,4.33333333333333
"PAK212","Pakistan",22,"Male","Upper middle","Muslim: Shia","Unmarried","High school or less",7,7,7,7,7,7,7,7,4,3,2,4,1,2,4,4,7,7,7,7,4,1,7,4,7,6,4,3,7,3,1,4,3,7,7,5,6,4,6,5,7,7,3.25,3
"PAK213","Pakistan",46,"Male","Upper middle","Muslim: Shia","Married","Masters or above",7,7,7,7,7,7,7,7,3,2,2,4,1,1,1,1,6,7,7,4,3,3,6,6,5,5,5,6,6,7,3,6,7,7,7,2,3,1,1,1,7,7,2.75,2.66666666666667
"PAK214","Pakistan",21,"Male","Middle","Muslim: Shia","Unmarried","High school or less",7,7,7,6,7,6,6,6,5,1,4,4,4,5,7,5,7,7,7,2,5,1,6,5,6,6,6,7,4,6,3,5,4,7,7,4,4,4,6,1,6.75,6.66666666666667,3.5,3
"PAK215","Pakistan",45,"Male","Middle","Muslim: Shia","Married","High school or less",7,7,7,7,6,6,6,6,1,1,1,1,1,1,1,1,7,5,5,2,7,5,6,7,7,6,6,7,6,7,2,7,6,1,2,3,4,3,4,3,7,7,1,1
"PAK216","Pakistan",45,"Male","Middle","Muslim: Shia","Married","High school or less",7,6,5,7,5,7,6,5,6,5,7,6,7,6,5,7,5,5,5,5,5,6,3,7,3,5,6,7,5,3,6,2,1,2,1,4,5,3,5,4,6.25,6,6,6
"PAK217","Pakistan",38,"Male","Middle","Muslim: Shia","Married","Masters or above",7,5,7,5,6,5,5,6,2,2,1,1,1,2,1,1,7,6,7,6,5,5,5,7,7,7,7,7,6,6,5,7,7,5,6,4,4,4,4,3,6,5.66666666666667,1.5,1.33333333333333
"PAK218","Pakistan",35,"Male","Upper middle","Muslim: Shia","Married","Masters or above",7,7,5,4,4,6,7,7,6,4,1,4,4,7,6,6,6,6,6,3,7,4,6,7,7,7,7,7,6,7,4,5,5,6,6,4,4,3,7,3,5.75,5.33333333333333,3.75,3
"PAK219","Pakistan",19,"Male","Middle","Muslim: Shia","Unmarried","High school or less",7,7,6,7,7,6,7,7,5,6,4,4,4,6,5,5,6,6,7,3,6,2,6,4,6,6,6,7,5,7,1,5,4,6,6,3,3,4,6,1,6.75,6.66666666666667,4.75,4.66666666666667
"PAK220","Pakistan",19,"Male","Middle","Muslim: Shia","Unmarried","Masters or above",7,7,6,5,7,6,7,7,2,4,4,6,4,6,5,5,7,7,6,5,4,2,7,6,6,6,6,7,4,7,1,5,4,6,6,3,3,4,7,2,6.25,6,4,4.66666666666667
"PAK221","Pakistan",24,"Male","Middle","Muslim: Shia","Unmarried","Masters or above",7,7,6,7,7,6,7,7,5,2,4,4,4,6,5,5,6,6,7,3,6,2,6,7,6,6,6,7,5,7,1,5,4,6,6,3,3,4,6,1,6.75,6.66666666666667,3.75,3.33333333333333
"PAK222","Pakistan",18,"Female","Middle","Muslim: Shia","Unmarried","High school or less",7,7,5,7,6,7,7,7,4,5,4,4,4,5,5,4,7,5,6,5,4,4,5,6,4,4,5,5,4,6,1,4,2,7,7,4,7,6,7,6,6.5,6.33333333333333,4.25,4.33333333333333
"PAK223","Pakistan",50,"Female","Upper middle","Muslim: Shia","Married","Bachelors",7,7,7,7,1,7,7,7,3,2,4,1,1,1,1,1,6,6,6,7,4,3,7,6,7,5,5,7,6,7,2,4,7,7,6,2,3,3,2,1,7,7,2.5,2.33333333333333
"PAK224","Pakistan",32,"Female","Middle","Muslim: Shia","Married","No schooling",7,7,7,7,7,7,7,7,4,4,4,4,1,4,2,4,6,6,6,6,5,2,7,5,4,5,4,4,4,4,2,4,4,5,6,3,3,4,6,3,7,7,4,4
"PAK225","Pakistan",40,"Female","Upper middle","Muslim: Shia","Married","Masters or above",6,7,7,7,7,6,6,6,6,2,4,6,2,5,3,2,6,6,6,2,5,2,7,6,6,7,7,5,4,6,1,1,1,6,5,5,5,6,5,6,6.75,7,4.5,4
"PAK226","Pakistan",34,"Female","Middle","Muslim: Shia","Married","Masters or above",7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,2,2,3,5,3,2,3,4,5,6,5,6,5,7,2,7,7,2,2,4,4,4,4,4,7,7,1,1
"PAK227","Pakistan",24,"Female","Middle","Muslim: Shia","Married","Bachelors",6,4,6,4,6,6,6,7,4,4,4,5,2,6,4,4,6,3,4,2,2,1,6,6,4,6,7,7,7,4,4,3,3,4,6,4,6,4,6,6,5,4.66666666666667,4.25,4.33333333333333
"PAK228","Pakistan",23,"Female","Upper middle","Muslim: Shia","Other","Masters or above",5,5,5,4,4,4,7,5,4,3,3,3,4,2,2,3,3,6,6,2,2,2,5,4,3,5,4,3,3,2,2,4,3,6,6,5,3,4,4,5,4.75,4.66666666666667,3.25,3
"PAK229","Pakistan",20,"Female","Middle","Muslim: Shia","Unmarried","Masters or above",5,5,6,5,6,6,6,5,4,3,6,2,2,4,5,2,6,6,6,3,2,2,2,7,3,4,6,4,1,3,2,3,3,5,5,6,6,5,6,4,5.25,5.33333333333333,3.75,3.66666666666667
"PAK230","Pakistan",27,"Female","Lower middle","Muslim: Shia","Married","Masters or above",6,6,6,6,5,7,7,7,4,4,3,4,2,4,4,4,6,6,7,6,5,4,6,4,6,7,6,6,5,6,1,5,5,5,5,4,5,4,3,5,6,6,3.75,3.66666666666667
"PAK231","Pakistan",29,"Female","Upper","Muslim: Shia","Married","Masters or above",7,7,7,7,6,7,7,7,3,3,3,4,1,2,1,1,7,7,7,4,4,4,7,7,7,6,6,7,6,4,1,4,5,7,7,6,5,3,5,6,7,7,3.25,3.33333333333333
"PAK232","Pakistan",19,"Female","Middle","Muslim: Shia","Married","High school or less",7,7,7,7,7,7,7,7,5,5,5,5,1,6,6,6,6,6,6,2,3,3,6,6,6,6,6,5,4,2,1,2,2,7,7,7,7,7,7,7,7,7,5,5
"PAK233","Pakistan",52,"Female","Upper middle","Muslim: Shia","Married","High school or less",7,7,7,7,7,7,7,3,2,2,2,3,1,6,3,2,6,6,6,3,5,3,6,5,6,5,5,4,4,2,2,5,4,7,7,6,6,6,3,3,7,7,2.25,2.33333333333333
"PAK234","Pakistan",26,"Female","Middle","Muslim: Shia","Married","Masters or above",6,5,5,5,5,6,6,5,3,2,4,4,1,5,4,4,7,6,6,1,3,3,7,7,7,6,6,6,6,4,1,4,4,6,6,4,3,5,6,3,5.25,5,3.25,3.33333333333333
"PAK235","Pakistan",45,"Female","Middle","Muslim: Shia","Married","High school or less",7,7,7,7,7,7,7,7,3,4,4,4,2,6,4,4,6,6,6,2,3,3,7,7,7,6,6,6,4,4,1,3,2,7,7,6,6,6,6,3,7,7,3.75,4
"PAK236","Pakistan",53,"Female","Lower middle","Muslim: Shia","Other","High school or less",6,6,6,7,7,7,7,7,2,2,2,2,3,3,3,3,6,6,5,1,3,1,7,7,7,6,6,4,5,5,1,5,5,7,7,6,6,6,6,7,6.25,6.33333333333333,2,2
"PAK237","Pakistan",35,"Female","Middle","Muslim: Shia","Married","Masters or above",7,7,6,6,7,4,5,5,3,5,2,2,2,3,2,2,6,5,5,4,5,3,6,6,6,4,5,1,5,4,4,7,6,2,6,1,6,3,2,6,6.5,6.33333333333333,3,3
"PAK238","Pakistan",25,"Female","Middle","Muslim: Shia","Married","Masters or above",3,2,1,6,6,6,6,6,4,2,2,2,2,2,2,2,6,7,7,2,1,1,7,7,7,7,7,7,7,2,1,2,5,7,7,6,7,6,7,7,3,3,2.5,2
"PAK239","Pakistan",26,"Female","Middle","Muslim: Shia","Married","Masters or above",7,5,5,4,7,6,7,7,4,1,2,2,1,2,2,2,7,7,7,1,4,1,7,7,6,6,6,7,7,2,1,1,1,7,7,6,6,6,6,6,5.25,4.66666666666667,2.25,1.66666666666667
"PAK240","Pakistan",38,"Female","Middle","Muslim: Shia","Married","Masters or above",7,6,5,5,5,6,6,6,4,4,3,3,3,3,3,4,6,5,5,5,6,5,5,6,5,5,5,5,5,4,4,4,4,4,4,4,4,5,4,4,5.75,5.33333333333333,3.5,3.33333333333333
"PAK241","Pakistan",34,"Female","Middle","Muslim: Shia","Married","High school or less",7,6,7,7,7,7,7,7,4,4,4,5,2,6,4,4,5,5,5,1,3,3,7,7,7,5,5,5,5,2,1,2,2,7,7,7,7,7,7,7,6.75,6.66666666666667,4.25,4.33333333333333
"PAK242","Pakistan",27,"Female","Middle","Muslim: Shia","Married","High school or less",7,7,7,7,7,7,7,7,5,4,2,2,1,4,1,3,6,6,6,3,5,5,6,1,1,7,6,5,5,5,2,4,4,6,7,5,5,6,6,6,7,7,3.25,2.66666666666667
"PAK243","Pakistan",58,"Female","Upper middle","Muslim: Shia","Married","High school or less",7,7,7,7,7,7,7,5,4,4,4,4,5,1,3,3,6,6,6,2,5,2,6,7,7,6,5,5,5,3,1,2,2,7,7,7,7,7,7,6,7,7,4,4
"PAK244","Pakistan",18,"Female","Middle","Muslim: Shia","Unmarried","High school or less",3,7,7,7,5,5,6,7,6,4,4,4,2,2,2,4,6,4,5,2,7,2,6,7,7,6,7,7,6,5,2,6,5,6,7,4,4,3,6,3,6,7,4.5,4
"PAK245","Pakistan",32,"Female","Middle","Muslim: Shia","Married","Masters or above",7,7,7,6,7,6,6,6,5,1,4,4,4,5,7,5,7,7,7,2,5,1,6,5,6,6,6,7,4,6,3,5,4,7,7,4,3,4,6,1,6.75,6.66666666666667,3.5,3
"PAK246","Pakistan",27,"Female","Upper middle","Muslim: Shia","Unmarried","Masters or above",7,7,6,7,7,7,7,7,5,3,4,4,4,5,5,6,6,7,6,2,6,2,7,6,7,6,7,7,5,7,2,5,4,7,6,4,4,5,6,1,6.75,6.66666666666667,4,3.66666666666667
"PAK247","Pakistan",29,"Female","Middle","Muslim: Shia","Married","Bachelors",7,7,6,5,7,6,7,7,2,4,4,6,4,6,5,5,5,6,5,5,6,2,7,6,6,6,6,7,4,7,1,5,4,6,6,3,3,4,7,2,6.25,6,4,4.66666666666667
"PAK248","Pakistan",33,"Female","Upper","Muslim: Shia","Married","Masters or above",3,3,1,2,4,1,1,3,1,1,1,1,1,1,1,1,6,6,6,6,6,6,5,3,5,6,7,6,6,3,1,1,1,6,7,6,7,6,7,7,2.25,2,1,1
"PAK249","Pakistan",26,"Female","Middle","Muslim: Shia","Married","No schooling",7,7,7,7,7,7,5,6,4,4,4,4,1,4,2,4,6,6,6,6,5,2,7,6,6,5,4,4,5,4,2,4,4,5,6,3,3,4,5,3,7,7,4,4
"PAK250","Pakistan",34,"Female","Upper middle","Muslim: Shia","Unmarried","Bachelors",6,7,7,7,7,6,6,6,6,2,4,6,2,5,3,2,7,7,7,2,5,2,7,4,7,7,7,7,6,6,1,1,1,6,5,5,5,6,5,6,6.75,7,4.5,4
"PAK251","Pakistan",32,"Female","Lower middle","Muslim: Shia","Married","Masters or above",7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,2,2,3,5,3,2,3,5,7,6,5,5,5,7,2,7,7,2,2,4,4,4,4,4,7,7,1,1
"PAK252","Pakistan",33,"Female","Middle","Muslim: Shia","Married","Masters or above",6,6,6,6,6,6,6,6,2,2,2,2,1,1,1,1,6,6,6,3,3,3,6,6,6,6,6,5,5,6,1,5,3,6,6,4,5,4,6,4,6,6,2,2
"PAK253","Pakistan",27,"Female","Middle","Muslim: Shia","Unmarried","Masters or above",7,7,6,7,2,6,7,7,5,4,4,3,4,6,5,6,6,6,7,3,6,2,7,6,6,6,6,7,5,7,1,5,5,6,6,4,3,4,6,1,6.75,6.66666666666667,4,3.66666666666667
"PAK254","Pakistan",35,"Female","Upper middle","Muslim: Shia","Married","Masters or above",6,5,7,6,3,6,5,7,6,4,4,2,6,4,6,5,6,6,5,2,5,3,7,6,7,7,5,6,5,6,2,6,5,5,6,4,3,3,7,2,6,6,4,3.33333333333333
"PAK255","Pakistan",27,"Male","Middle","Christian: Protestant","Unmarried","Masters or above",6,6,6,6,6,7,7,7,2,2,2,2,2,3,3,3,6,6,6,1,1,1,7,6,6,6,6,6,5,4,2,5,5,6,7,4,5,6,6,6,6,6,2,2
"PAK256","Pakistan",25,"Male","Lower middle","Christian: Catholic","Married","High school or less",5,6,6,7,5,6,7,6,3,3,2,1,2,2,3,2,7,7,6,3,4,3,6,5,7,7,7,7,5,4,3,6,5,6,6,4,6,6,6,7,6,6.33333333333333,2.25,2
"PAK257","Pakistan",50,"Male","Middle","Christian: Protestant","Married","Masters or above",6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,6,5,5,5,4,4,5,3,6,5,6,6,6,4,4,4,4,6,6,5,5,5,5,5,6,6,4,4
"PAK258","Pakistan",57,"Male","Upper middle","Christian: Protestant","Married","Masters or above",7,7,7,7,7,7,7,7,1,2,2,2,1,3,2,3,7,7,7,2,3,3,6,5,6,6,6,6,6,3,3,2,4,6,6,5,5,3,5,3,7,7,1.75,2
"PAK259","Pakistan",60,"Male","Middle","Christian: Protestant","Married","High school or less",7,7,7,6,7,7,7,6,3,4,4,4,1,2,2,3,7,7,7,1,2,1,7,7,7,7,7,6,7,5,1,1,1,7,7,6,7,7,7,7,6.75,6.66666666666667,3.75,4
"PAK260","Pakistan",55,"Male","Middle","Christian: Catholic","Married","Bachelors",7,7,7,6,7,7,7,6,3,4,4,4,1,2,2,3,7,7,7,2,2,2,7,7,7,7,7,6,7,5,1,1,1,7,7,6,7,7,7,7,6.75,6.66666666666667,3.75,4
